,index,date,caption,comments,likes
304,304,2019-04-15 04:00:19,(AUCTION CLOSED) Pink Mangano Calcite 🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,34
305,305,2019-04-14 03:25:33,(AUCTION CLOSED) Pink Calcite on Quartz🔥Starting bid is $5🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,38
306,306,2019-04-14 03:22:33,(AUCTION CLOSED) Chlorite on Pyrite🔥Starting bid is $5🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,7,69
307,307,2019-04-14 03:17:24,(AUCTION CLOSED) Mini Clear Quartz Cluster🔥Starting bid is $5🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,51
308,308,2019-04-13 03:25:43,"Druzy apophyllite 448g

Available at SGD58 (USD43)
DM if interested 👆🏻",3,50
309,309,2019-04-12 03:37:02,"Selenite Tumble 
One piece
Available at SGD 18 (USD 14)
DM if interested 👆🏻",1,47
310,310,2019-04-11 03:34:38,"Pink halite 578g (SOLD)

Available at SGD 88 (USD 66) (SOLD)
DM if interested 👆🏻",1,44
311,311,2019-04-11 03:31:38,"Pink halite 615g

Available at SGD 88 (USD 66)
DM if interested 👆🏻",1,39
312,312,2019-04-10 04:04:51,"Selenite Sphere 80mm (SOLD)
Crazy See through. (SOLD)

Available at SGD 58 (USD 43)
DM if interested 👆🏻",1,94
313,313,2019-04-09 02:43:51,"Green apophyllite 454g

Available at SGD68 (USD51)
DM if interested 👆🏻",1,49
314,314,2019-04-08 03:35:14,(AUCTION CLOSED) Amethyst Cluster🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,42
315,315,2019-04-08 03:30:41,(AUCTION CLOSED) Banded Agate🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,86
316,316,2019-04-08 03:30:03,(AUCTION CLOSED) Labradorite Tumble🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,5,55
317,317,2019-04-07 03:38:55,(AUCTION CLOSED) Needle Quartz Clusters with Galena Pyrite Sphalerite 🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $12.35. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,45
318,318,2019-04-07 03:33:45,(AUCTION CLOSED) Needle Quartz with Calcite on Sphalerite 🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,2,32
319,319,2019-04-07 03:30:01,(AUCTION CLOSED) Quartz Clusters with Needle quartz and Galena🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,4,48
320,320,2019-04-06 03:40:50,"Cubic Pink Halite 783g 
SGD 158 
SGD 5 local SG shipping
DM or comment for enquiry",3,43
321,321,2019-04-05 03:31:15,"Apophyllite with Stilbite 484g

SGD 58 (USD 43)
SGD 5 local shipping
USD 17 international shipping
DM or comment for enquiry",6,55
322,322,2019-04-04 03:21:13,"Blue Apatite Tumble 
3 different pieces for grab, each selling for:

SGD 28 (USD 21)
SGD 3.20 local SG shipping
USD 9.2 international shipping
DM or comment for enquiry",3,66
323,323,2019-04-03 03:16:26,"Pink Lithium Quartz

SGD 45 (USD 34)
SGD 3.20 local SG shipping
USD 10 international shipping
DM or comment for enquiry",1,39
324,324,2019-04-03 03:12:19,"Vera Cruz Crystal Point

SGD 38 (USD 28)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",3,51
325,325,2019-04-03 03:07:21,"Vera Cruz Crystal Point

SGD 38 (USD 28)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",1,47
326,326,2019-04-02 03:33:43,"Huge Rose Quartz Point 1.3kg

8cm (L) x 7cm (W) x 17cm (H)

SGD 138 (USD 102)
SGD 5 Local SG shipping
USD 40 international shipping
DM or comment for enquiry",7,80
327,327,2019-04-01 03:11:54,(AUCTION CLOSED) Pink Cobaltoan Calcite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,3,55
328,328,2019-04-01 03:06:54,(AUCTION CLOSED) Pink Mangano Calcite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,40
329,329,2019-04-01 03:02:53,(AUCTION CLOSED) Brown Aragonite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,3,44
330,330,2019-03-31 02:17:22,(AUCTION CLOSED) Needle Quartz Cluster with Sphalerite 🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,40
331,331,2019-03-31 02:07:23,(AUCTION CLOSED) Mini Quartz cluster with Chlorite and Calcite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,42
332,332,2019-03-31 02:02:11,(AUCTION CLOSED) Needle quartz with Chlorite Pyrite and Sphalerite 🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $12.35. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,44
333,333,2019-03-30 04:11:39,"Pink Lithium Quartz

SGD 38 (USD 29)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",4,45
334,334,2019-03-30 04:08:46,"Pink Lithium Quartz

SGD 38 (USD 29)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",3,36
335,335,2019-03-29 03:49:29,"Pink Green Tourmaline 
2cm (L) x 1cm (H)

SGD 58 (USD 43) 
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",3,70
336,336,2019-03-28 10:18:23,"Elestial Smoky/Citrine Quartz

SGD 58 (USD 43)
SGD3.20 local SG shipping
USD  20 international shipping
DM or comment for enquiry",3,43
337,337,2019-03-27 03:45:12,"Elestial Smoky Quartz 249g

SGD 48 (USD 36)
SGD3.20 local SG shipping
USD 15 international shipping
DM or comment for enquiry",3,43
338,338,2019-03-26 03:16:43,"Red Amethyst from Brazil,
Amethyst with red hematite.
96gram

SGD 88 (USD 66)
SGD 3.20 local SG shipping
USD 10 international shipping
DM or comment for enquiry",1,42
339,339,2019-03-26 03:12:17,"Red Amethyst from Brazil,
Amethyst with red hematite.
44gram

SGD 58 (USD 43)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",3,59
340,340,2019-03-26 03:08:18,"Red Amethyst from Brazil,
Amethyst with red hematite.

SGD 38 (USD 29)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",1,34
341,341,2019-03-24 04:34:21,"Rainbow Fluorite Point (SOLD)

SGD 68 (USD 51) (SOLD)
SGD 3.20 local SG shipping
USD 15 international shipping
DM or comment for enquiry",5,80
342,342,2019-03-23 04:26:34,"Pink Amethyst Geode

SGD 58 (USD 43)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",4,64
343,343,2019-03-23 04:14:15,"Vanadinite on Goethite

SGD 38 (USD 29)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",2,52
344,344,2019-03-22 03:23:24,"Rainbow Obsidian Heart Shape
.
SGD 58 (USD 43) 
SGD 3.20 local singapore shipping
USD 15 international shipping
DM or comment for enquiry",3,42
345,345,2019-03-22 03:18:21,"Rainbow Obsidian Heart Shape
.
SGD 48 (USD 36) 
SGD 3.20 local singapore shipping
USD 15 international shipping
DM or comment for enquiry",3,73
346,346,2019-03-21 04:55:41,"Pink Lithium Quartz

SGD 48 (USD 36)
SGD 3.20 local SG shipping 
USD 10 international shipping
DM or comment for enquiry",3,45
347,347,2019-03-21 04:50:40,"Pink Lithium Quartz

SGD 45 (USD 34)
SGD 3.20 local SG shipping
USD 10 international shipping
DM or comment for enquiry",1,36
348,348,2019-03-20 04:38:34,"Vera Cruz Small Cluster

SGD 42 (USD 31)
SGD 3.20 local SG shipping
USD 7 international shipping 
DM or comment for enquiry",1,54
349,349,2019-03-20 04:33:10,"Vera Cruz Crystal Point

SGD 38 (USD 28)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",1,36
350,350,2019-03-19 02:39:51,"45g Red Vanadinite on Baryte

SGD 58 (USD 43)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",2,46
351,351,2019-03-18 01:09:25,(AUCTION CLOSED) Kyanite raw specimen🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,3,39
352,352,2019-03-18 00:59:23,(AUCTION CLOSED) Erythrite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,46
353,353,2019-03-18 00:41:54,(AUCTION CLOSED) Chrysocolla🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,7,50
354,354,2019-03-18 00:28:24,(AUCTION CLOSED) Druzy Chalcedony🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,5,62
355,355,2019-03-17 01:08:12,(AUCTION CLOSED) Cubic Pink Mangano Calcite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,3,36
356,356,2019-03-17 00:58:04,(CLOSED) Needle Quartz with Chlorite Pyrite and Galena🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,3,39
357,357,2019-03-17 00:47:52,(CLOSED) Banded Agate🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,3,51
358,358,2019-03-17 00:32:05,(CLOSED) Heulandite🔥Starting bid is $8🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $7. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,35
359,359,2019-03-16 02:44:47,"Petrified Wood Slab 109g

SGD 38 (USD 29)
SGD 3.20 local SG shipping
USD 9 international shipping
DM or comment for enquiry",3,46
360,360,2019-03-16 02:29:25,"Petrified Wood Slab 91g

SGD 38 (USD 29)
SGD 3.20 local SG shipping
USD 9 international shipping
DM or comment for enquiry",3,45
361,361,2019-03-15 02:46:58,"Pink Lithium Quartz Cluster (SOLD)

SGD 78 (USD 58) (SOLD)

Available in smaller clusters
DM or comment for enquiry",6,64
362,362,2019-03-14 11:23:04,"Clear Vera Cruz Double Point (SOLD)

SGD 48 (USD 36) (SOLD)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",4,68
363,363,2019-03-13 03:46:28,"Gemmy Clear / Blue Kunzite

SGD 58 (USD 43)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",2,53
364,364,2019-03-12 04:10:02,"Ladder Deep Blue/Green Fluorite 577g

SGD 158 (USD 117)
SGD 5 local SG shipping
USD 20 international shipping
DM or comment for enquiry",9,69
365,365,2019-03-11 02:05:49,(CLOSED) Spirit Quartz🔥Starting bid is $7🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $9. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,3,49
366,366,2019-03-11 01:59:36,(Auction) Clear Quartz Cluster 🔥Starting bid is $7🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $9. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,1,43
367,367,2019-03-11 01:54:28,(CLOSED) Bi Colour Orange and Pink Calcite 🔥Starting bid is $7🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $9. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,7,40
368,368,2019-03-10 01:58:39,(CLOSED) Needle Quartz on Sphalerite 🔥Starting bid is $7🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $10. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,7,52
369,369,2019-03-09 03:43:48,"Rare Transparent Blue Kunzite

Weight:13g long:6cm

SGD 78 (USD 58)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",3,55
370,370,2019-03-08 02:59:34,"Deep Blue / Green Fluorite 728g (SOLD)

Such a beauty.",1,49
371,371,2019-03-07 02:16:19,"Beautiful Sulfur Crystal from Bolivia about 285 gram.

10cm (L) x 7cm (W)

SGD 128 (USD 95)
SGD 5 local SG shipping
USD 15 international shipping
DM or comment for enquiry",7,83
372,372,2019-03-06 03:38:17,"7g Hematite with Golden Rutile

2.2cm(L) x 2.2cm(W) x 1cm(H)

SGD 38 (USD 28)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",1,62
373,373,2019-03-05 04:21:30,"Star Rose Quartz Sphere 42mm

SGD 42 (USD 31)
SGD 3.20 local SG shipping
USD 10 international shipping
DM or comment for enquiry",5,68
374,374,2019-03-04 03:31:58,"Flower Agate Bracelet 16mm and 9.5mm

16mm SGD 138 (USD 102)
9.5mm SGD 58 (USD 43)
SGD 3.20 local SG shipping
USD 7 international shipping
DM or comment for enquiry",1,53
375,375,2019-03-03 01:02:50,(Closed) Aragonite🔥Starting bid is $7.🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,4,36
376,376,2019-03-03 00:35:57,(Closed) Azurite🔥Starting bid is $7.🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,7,37
377,377,2019-03-03 00:24:24,(Closed) Amethyst 🔥Starting bid is $7.🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,4,34
378,378,2019-03-02 04:28:32,"Crazy piece of Tibetan Quartz with a small enhydro weight exactly 2kg and about 30cm in length.

SGD 400 (USD 300)
Free local SG shipping
USD 80 international shipping
DM or comment for enquiry",1,79
379,379,2019-02-28 13:56:17,"All this will be out and reach you soon. Thanks for your support, and patience.

We are so happy knowing all this goodies will fall into good hands and will be in good use to their new owners.",1,38
380,380,2019-02-28 04:18:14,"(CLOSED) Calcite with pyrite, Galena and sphalerite🔥Starting bid is $7.🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖",6,36
381,381,2019-02-28 04:07:48,"(CLOSED) Quartz, mangano calcite and calcite on galena🔥Starting bid is $7.🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖",1,28
382,382,2019-02-28 03:59:24,(CLOSED) Galena and sphalerite🔥Starting bid is $7.🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,3,37
383,383,2019-02-28 03:51:33,"(CLOSED) Galena, sphalerite and calcite on chlorite 🔥Starting bid is $7.🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖",3,23
384,384,2019-02-27 03:09:39,"Iridescent Goethite (lek lai)

SGD 5 local SG shipping
USD 20 international shipping
DM or comment for enquiry

Goethite helps with grief, strong grounding energy and heals raw emotions.",3,66
385,385,2019-02-26 03:30:13,"Rhodonite Slab (SOLD)

Took me some time to find this lovely piece. When i first look at it i see scenery, lands, trees and a lake. What do you see, comment below..",5,63
386,386,2019-02-24 00:18:47,"🔥5 sets of mystery box set for grab🔥 Each set is at $30. While stock last. Each boxes will be receiving 2-3 stones. We are give a way labradorite tumble stone, druzy blue chalcedony, chrysocolla and many more. First come first serve. We have set A (SOLD), set B (SOLD), set C (SOLD), set D and set E (SOLD). Just comment which set u interested. Good luck to all!! 💖 SGD 5 for local shipping. USD 10 for international shipping.",15,149
387,387,2019-02-23 03:47:11,"Pyrite Raw Specimen

SGD 88 (USD 66)
SGD 5 local SG shipping
USD 15 international shipping
DM or comment for enquiry",6,72
388,388,2019-02-22 03:50:45,"Pink Halite (SOLD) 887g

SGD 138 (USD 102) (SOLD)
SGD 5 local SG shipping
USD 20 international shipping
DM or comment for enquiry
Contact us if u want one as ur collections.",2,79
389,389,2019-02-21 04:18:13,"Rare Yellow Fluorite from Morocco

SGD 58 (USD 43)
SGD 3.20 local SG shipping
USD 9 international shipping
DM or comment for enquiry",3,59
390,390,2019-02-20 02:04:54,"Prehnite Raw Specimen

SGD 58 (USD 43)
SGD 5 local SG shipping
USD 15 international shipping
DM or comment for enquiry",4,59
391,391,2019-02-19 01:54:17,"Sulfur Crystal (SOLD)

SGD 198

This is the biggest piece of sulfur crystal i ever owned, its about 560g.",3,51
392,392,2019-02-18 01:50:22,(CLOSED) Rainbow Obsidian Heart.🔥Starting bid is $8.🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,7,68
393,393,2019-02-18 01:39:38,(CLOSED) Amethyst. 🔥Starting bid is $7.🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,4,71
394,394,2019-02-17 00:35:52,(CLOSED) Amethyst Spirit Quartz. 🔥Starting bid is $6.🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,6,51
395,395,2019-02-17 00:04:01,(CLOSED)Bi-colour aragonite. 🔥Starting bid is $6.🔥 Bidding is in $1 increments or more. Please tag the person you are out bidding in the comment. Bidding end after 24 hours. Local shipping $3.20. International shipping $8.20. DM or comment for combine shipping. Most important lets have fun with this!! 💖transaction is in Singapore dollars.💖,3,59
396,396,2019-02-16 03:24:05,"Smoky Quartz with Golden Rutile 395g

SGD 98 (USD 73)
SGD 5 local SG shipping
USD 15 international shipping
DM or comment for enquiry",3,50
397,397,2019-02-15 03:12:07,"Petrified Wood Raw Specimen

SGD 48 (USD 36)
SGD 3.20 local SG shipping
USD 9 international shipping
DM or comment for enquiry",1,74
398,398,2019-02-13 03:55:33,"Gemmy Rhodocrosite Pendant

Left to Right
A @ SGD 65 (USD 48)
B @ SGD 65 (USD 48)
SGD 3.20 local singapore shipping
USD 7 international shipping
DM or comment for enquiry

Rhodochrosite symbolizes selfless love, it first directs its energy to the self, specifically for the purposes of emotional healing. It enables one to go deep within the heart to safely acknowledge, relive, and then release one’s emotional wounds.

Rhodochrosite restores one’s sense of wholeness and confidence to use one’s will in creating one’s reality. Wearing, carrying or meditating with Rhodochrosite helps make one buoyant and cheerful, dynamic and active. It is mentally enlivening, stimulating one’s creativity, dream states and sense of personal power. It allows for spontaneous expression of feelings, and can enhance passion and sexuality. 
Rhodochrosite is a great stone for calling a new love into one’s life, a friend or a romantic partner that is a soulmate, one who helps us learn necessary lessons for our higher good.",1,56
399,399,2019-02-12 02:58:28,"Pink Mangano Calcite with Purple Fluorite and Pyrite

SGD 48 (SGD36)
SGD 5 local singapore shipping
USD 9 international shipping
DM or comment for enquiry

First time i see a pyrite grow on top of the fluorite, and a fluorite grow on top on the pink mangano calcite, its lovely.",1,68
400,400,2019-02-11 03:39:34,"Blue Purple Fluorite 
SGD 38 (USD 28)
Free local singapore shipping
USD 7 international shipping
DM or comment for enquiry

This cute piece is from a mine in melchor muzquiz, mexico",2,85
401,401,2019-02-09 18:01:37,"Blue Purple Fluorite (SOLD)
.
SGD 48 (USD 36)
Free local singapore shipping
USD 7 international shipping
Dm or comment for enquiry
.
Known as the “Genius stone”, Fluorite represents the highest state of mental achievement, boosting aptitude and discernment, the absorption of new information, and helping one work through complex issues.",5,95
402,402,2019-02-09 02:55:24,"Iridescent Goethite 132g (SOLD)

SGD 60 (USD 45) (SOLD)
Free local singapore shipping 
USD 10 international shipping
DM or comment for enquiry

Goethite helps with grief, a very strong grounding energy and heals raw emotions.",1,84
403,403,2019-02-07 03:42:45,"Sulfur Crystal 539g
(come with a stand) (RESERVE)

SGD 178 (USD 132) (RESERVE)
Free local singapore shipping
USD 15 international shipping
DM or comment for enquiry",7,75
404,404,2019-02-05 01:52:20,"Green Tourmaline Earring

SGD 38 (USD 29)
Free local singapore shipping
USD 7 international shipping
Dm or comment for enquiry

Handmade pair of green tourmaline earring. A lovely little bluish green tourmaline.",11,87
405,405,2019-02-04 01:45:58,"Beautiful Malachite Raw Specimen

SGD 68 (USD 51)
Free local singapore shipping 
USD 15 international shipping
DM or comment for enquiry",14,194
406,406,2019-02-03 01:20:26,"Pink Stilbite with Apophyllite 533g

SGD 75 (USD 56)
Free local singapore shipping
USD 20 international shipping
DM or comment for enquiry",1,66
407,407,2019-02-02 04:29:18,"Apophyllite On Blue Chalcedony 823g

SGD 108 (USD 80)
Free local singapore shipping
USD 25 international shipping
DM or comment for enquiry",1,58
408,408,2019-02-01 03:44:21,"Rare Apophyllite Crystal Cluster 410g (SOLD)
SGD 68 (USD 51)(SOLD)
Free local singapore shipping
USD 15 international shipping
DM or comment for enquiry",1,53
409,409,2019-01-31 02:22:48,"Cream Stilbite Crystal 493g

SGD 68 (USD 51)
Free local singapore shipping 
USD 15 international shipping
DM or comment for enquiry",3,54
410,410,2019-01-29 02:21:19,"Rare Amethyst Cluster with Cacoxenite 1159g (SOLD)

SGD 180 (USD 133)(SOLD)
SGD 6 for local shipping
USD 48 international shipping
DM or comment for enquiry",1,76
411,411,2019-01-28 02:06:43,"Translucent Purple Green Fluorite 1305 gram

SGD 220 (USD 163)
Free local singapore shipping
USD 25 international shipping
DM or comment for enquiry

This lovely big piece of very translucent purple green fluorite is from okorusu river, namibia.",1,72
412,412,2019-01-26 02:03:47,"Rainbow Obsidian Heart Shape 336g

SGD 68 (USD 50) 
Free local singapore shipping
USD 15 international shipping
DM or comment for enquiry",1,79
413,413,2019-01-25 00:34:52,"Deep Blue Green Ladder Fluorite (Sold)

This is by far the best fluorite i ever handle. Hope the future owner love 💖 this piece. I really need to share this piece to the world.",3,71
414,414,2019-01-24 02:15:36,"Rare Deep Blue Ladder Fluorite

SGD 128 (USD 95)
Free local singapore shipping
USD 15 international shipping 
DM or comment for enquiry",5,132
415,415,2019-01-23 01:08:17,"Lepidolite raw specimen (SOLD)

SGD 48 (USD 36) (SOLD)
Free local singapore shipping
USD 9 international shipping
DM or comment for enquiry

5cm (L) x 9cm (H)",1,54
416,416,2019-01-21 09:47:01,"Herkimer Diamond Bracelet

SGD 60 (USD 45)
SGD 3.20 local shipping
USD 7 international shipping
DM or comment for enquiry

Herkimer diamond - the most powerful of all quartz and best for amplifying the energy of other crystals.

It is a powerful purifier, ridding the body of toxins, and has been used to correct imbalances in RNA/DNA, cellular disorders, and metabolic rate. It is helpful in preventing physical exhaustion and burnout, and stimulates immune defenses Herkimer alleviates tension in the outer and physical bodies, and helps to re-align the energy structure. It also releases tensions and rigidities of body tissues, allowing for memory recall in these areas to help facilitate healing.",3,58
